Integrated Canine Data Commons (ICDC) Cross Mapping																																	hide	hide	hide	hide	hide	hide																				
ICDC Model (WHAT IS VERSION NUMBER?)									Comparative Oncology Trials Consortium (COTC007B) (WHAT IS VERSION NUMBER?)								National Center for Advancing Translational Sciences (NCATS) (WHAT IS VERSION NUMBER?)								PRE-medical Cancer Immunotherapy Network Canine Trials (PRECINCT V1.0.20180918)								NCI Thesaurus (NCIt)			CDISC CDASH v2.1			CDISC SDTM IG v3.3 SENDIG-AR v1.0											BRIDG v5.3.1								
Node	Property	Element Type	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	NCIt Concept Code	NCIt Preferred Term	NCIt Definition	SDTM Domain	SDTM Variable	SDTM É	Domain	Variable	Variable Label	Type	CodeList	Role	Notes	Core	"Codelist NCIt 
C-Code"	CT Term	"CT NCIt 
C-Code"	Mapping Path	Class	Element	Element Type	Data Type	Cardinality	Description	Review By	"Comments, Issues & Rationale"
sample	general_sample_pathology	Property																																																"StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject PerformedObservation > PerformedClinicalResult.value WHERE PerformedObservation > DefinedObservation.nameCode = ""general sample pathology"""	PerformedObservationResult	value	Attrib	ANY	1..1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		"Could alternatively use the PerformedHistopathologyResult as a representation of this general pathology, not sure if  it is too specific and that this might contain path results that wouldn't be histopathology per se."
sample	length_of_tumor	Property																																																StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject PerformedObservation > PerformedLesionDescription.xDimension	PerformedLesionDescription	xDimension	Attrib	PQ	0..1	"DEFINITION:
The measurement of a lesion or location in the 'X' (first or length) dimension.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
This is the longest measurement or largest value if only one measurement is captured."	ICDC team	"How does this differ from disease_extent.longest_measurement?  Would this be considered the initial measurement whereas disease_extent is a later occurring assessment, e.g. after treatment?  This mapping assumes they are essentially the same kind of measurement but occur at different times.  Note though that a measurement on the sample has the specimen as the subject of the observationrather than the StudySubject themselves."
sample	necropsy_sample	Property																																																							ICDC team	Need clarification about what this means - is it an indicator that this sample is necrotic tissue?
sample	non_tumor_tissue_area	Property																																																							ICDC team	Need clarification about what this means - is that an indicator that this sample is necrotic tissue?
sample	percentage_stroma	Property																																																"StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject PerformedObservation > PerformedClinicalResult.value WHERE PerformedObservation > DefinedObservation.nameCode = ""percentage stroma"""	PerformedObservationResult	value	Attrib	ANY	1..1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"	ICDC team	"This mapping assumes this is an observation on the specimen.  One question for how this might be implemented, is whether this is an observation on a specimen that has been processed - i.e. if some of the sample/specimen data is about it as collected vs as processed and the observations are really on the processed specimen then we may need to tweak mappings and definitions should probably indicate that difference."
sample	percentage_tumor	Property																																																"StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject PerformedObservation > PerformedClinicalResult.value WHERE PerformedObservation > DefinedObservation.nameCode = ""percentage tumor"""	PerformedObservationResult	value	Attrib	ANY	1..1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"	Wendy	add mapping
sample	sample_id	Property																																																StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Material.identifier	Material	identifier	Attrib	DSET<ID>	1...1	"DEFINITION:
A unique symbol that establishes identity of the material.

EXAMPLE(S):
serial number, product number, model number, UDI, Human Cells, Tissues and Cellular and Tissue-Based Products (HCT/P)

OTHER NAME(S):

NOTE(S):
There are multiple ways in which an identifier can be associated to a product; inherited from MaterialIdentifier.identifier, the association to ProcessedProduct.identifier, and the association to ProductRelationship.identifier.  If there is no context associated with the identifier, then MaterialIdentifier.identifier should be used.  However, if the identifier for a product would be different in different context, one of the other identifiers should be used.  If a kind of product is produced by different processors, and each processor assigns the product a different identifier, then ProcessedProduct.identifier should be used. If the product is used in multiple assemblies, and in each assembly it would be assigned a different identifier, then ProductRelationship.identifier should be used. "		"Note thatÉ
1) from a BRIDG perspective the identifier is on the material itself rather than the role of the material as a specimen because material collected from subjects can be a sample AND/OR a donation.  So the identifier belongs to the material itself, regardless of the role it plays.
2) BRIDG supports the notion that there can be more than one identifier on the same sample/specimen/material and there can be a typeCode defined in the ID data type to support that distinction. "
sample	sample_site	Property																																																StudySubject > PerformedSpecimenCollection.targetAnatomicSiteCode	PerformedProcedure	targetAnatomicSiteCode	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the anatomic location that is the focus of a procedure.

EXAMPLE(S):
Kidney (or a nephrectomy)  

OTHER NAME(S):

NOTE(S):
Multiple contiguous sites within the same organ system may be referenced.

Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately, you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."		
sample	sample_type	Property																																																StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Material.code	Material	code	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the non-unique textual identifier for the material.

EXAMPLE(S):
aspirin, tobacco, caffeine, tongue depressors, x-ray machine, olive oil, oats, lipstick, skin moisturizer, blisterpack, test tube, specimen slide, urine, blood, plasma, platelet rich plasma, serum, DNA, gDNA, RNA, gRNA, mRNA, Fluorodeoxyglucose F^18^ 

OTHER NAME(S):

NOTE(S):
The granularity of the code may vary depending on the specificity of the material. For example, acetaminophen, Tylenol, Tylenol 250 mg gel cap."		
sample	specific_sample_pathology	Property																																																"StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject PerformedObservation > PerformedClinicalResult.value WHERE PerformedObservation > DefinedObservation.nameCode = ""specific sample pathology"""	PerformedObservationResult	value	Attrib	ANY	1..1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		See comments on mapping for sample.general_sample_pathology - seems like these should be mapped in coordination with one another and there are some questions on that to help make sure it's mapped correctly.
sample	total_tissue_area	Property																																																							ICDC team	Need more information to map this
sample	tumor_tissue_area	Property																																																							ICDC team	Need more information to map this
sample	width_of_tumor	Property																																																StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject PerformedObservation > PerformedLesionDescription.yDimension	PerformedLesionDescription	yDimension	Attrib	PQ	0..1	"DEFINITION:
The measurement of a lesion in the 'Y' (second or width) dimension.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):"	ICDC team	Is this a measurement of second dimension for the overall tumor or lesion?  This mapping assumes so.  Also see questions on length_of_tumor in case answers there have implications here.
sample	of_case > case	Relation																																																PerformedSpecimenCollection.involvedSubject(StudySubject)	Activity	involvedSubject(Subject)	Assoc		0..1	"DESCRIPTION:
Each Activity might be participated in by one Subject. Each Subject might participate in one or more Activity.

DEFINITION:

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
"		This mapping path breaks the typical pattern of starting with the StudySubject class because the association goes in the reverse direction.
sample	on_visit > visit	Relation																																																"StudySubject > PerformedSpecimenCollection > PerformedActivityRelationship WHERE PerformedActivityRelationship.typeCode = ""composition""  AND PerformedActivityRelationship > PerformedActivity [visit]"	PerformedActivityRelationship		Class			"DEFINITION:
A reference from an activity to another activity or an external document. 

EXAMPLE(S):
An unplanned substance administration occurs as part of a planned encounter.

A planned substance administration occurs as part of an encounter that is different than the one in which it was originally planned.

An unplanned encounter contains a number of activities.

A reference from an observation to a concerning molecular pathology or genetic testing report

OTHER NAME(S):

NOTE(S):
Using this association to represent composition is particularly relevant when one or both of the activities are not planned as the composition relationship can't be established using the normal PlannedCompositionRelationship or DefinedCompositionRelationship."		
sample	next > sample	Relation																																																StudySubject > PerformedSpecimenCollection > BiologicSpecimen > Subject > PerformedMaterialProcessStep.producedMaterial(Material) 	PerformedMaterialProcessStep	producedMaterial(Material)	Assoc		0..*	"DESCRIPTION:
Each Material might have been produced by one PerformedMaterialProcessStep. Each PerformedMaterialProcessStep might have produced one or more Material.

DEFINITION:
Indicates that material was produced by a process step.

EXAMPLE(S):
A blood product has anticoagulants added to it to preserve the product
A blood product has growth factor added to it to induce cell growth

OTHER NAME(S):

NOTE(S):  
"	ICDC team	Is this meant to represent the relationship between a specimen before processing and whatever kind of specimen is produced by the processing?  This mapping assumes so.
study		Node																																																Study	Study		Class			"DEFINITION:
A research project whose objectives are to test or confirm hypotheses concerning the utility, impact, pharmacological, physiological, and/or psychological effects of a particular treatment, procedure, drug, device, biologic, food product, cosmetic, care plan, or subject characteristic.  

EXAMPLE(S):
A vaccine therapy study looking at treating patients with previously treated stage II-III HER2-positive breast cancer

OTHER NAME(S):

NOTE(S):
The comprehensive notion of a study is represented in BRIDG by the classes Study, StudyProtocol, StudyProtocolVersion, StudyProtocolDocument, StudyProtocolDocumentVersion, StudyConduct and all their associations.
- The Study class represents the core concept from a clinicianÕs perspective and functions technically as an anchor or entry point for all the related concepts and aspects that may be considered characteristics of a study. The study protocol may be of any type that involves subjects, including prevention, therapeutic, interventional or observational. 
- The StudyProtocol class represents the plan for the study which includes characteristics and planned activities which can be distilled into or abstracted from a version of the study protocol document and can exist even before the information is put into document form. 
- The StudyProtocolVersion class represents the details of the study protocol that may change over time. 
- The StudyProtocolDocument class represents the study protocol in a textual, possibly graphical, and human-readable form and is a grouping of the various study protocol document versions. 
- The StudyProtocolDocumentVersion class represents the document form of the study protocol version and is contains the details of the study protocol document as they exist[ed] at a particular point in time. 
- The StudyConduct class represents the execution of a study based on a study protocol definition which includes the scheduled and performed activities that are subject-specific as well as study-level and site-level activities.
- Each of these main classes may have other associations and attributes that further detail out aspects of the overall study."		
study	clinical_study_description	Property																																																Study.description	Project	description	Attrib	ST	0..1	"DEFINITION:
A textual explanation of the project, with components, such as objectives or goals. [source: ISA-TAB]

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):"		"A Study in BRIDG is a type of Research Project which is a type of Project, and inherits the description attribute."
study	clinical_study_designation	Property																																																Study > StudyProtocol > StudyProtocolVersion.acronym	StudyProtocolVersion	acronym	Attrib	ST	0..1	"DEFINITION:
The non-unique initials or abbreviated name used for identification of the study protocol version.  

EXAMPLE(S):
WHI for Women's Health Initiative

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  What is meant by designation?  Is this some kind of description, a purpose type, a phase, etc?  Or more like an acronym or abbreviation?  For discussion sake the latter is assumed.

CONSIDER a less ambiguous term than designation as there could be lots of things designated in this context."
study	clinical_study_id	Property																																																Study > StudyProtocol > StudyProtocolDocument	Document	identifier	Attrib	DSET<ID>	1..*	"DEFINITION:
A unique symbol that establishes identity of the document.

EXAMPLE(S):
A study protocol identifier is assigned by the National Cancer Institute (NCI).

OTHER NAME(S):

NOTE(S):
A particular document can have one or more ID."	ICDC team	"Q:  In human clinical trials, the study identifier stays the same even as different versions of the protocol occur over time.  Is that also true with canine clinical trials?  This mapping assumes so."
study	clinical_study_name	Property																																																Study > StudyProtocol > StudyProtocolDocument > StudyProtocolDocumentVersion.officialTitle	DocumentVersion	officialTitle	Attrib	ST	0..1	"DEFINITION:
The formal title of the document version.  

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
If there is only one title, use this attribute."		
study	clinical_study_type	Property																																																Study > StudyProtocol > StudyProtocolVersion.primaryPurposeTypeCode	StudyProtocolVersion	primaryPurposeTypeCode	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the type of study based upon the intent of the study's activities. A classification of the intent of the study.

EXAMPLE(S):
Treatment studies test new treatments, new combinations of drugs, or new approaches to surgery or radiation therapy. 
Prevention studies look for better ways to prevent disease in people who have never had the disease or to prevent a disease from returning. These approaches may include medicines, vitamins, vaccines, minerals, or lifestyle changes. 
Diagnostic studies are conducted to find better tests or procedures for diagnosing a particular disease or condition. 
Screening studies test the best way to detect certain diseases or health conditions. 
Quality of Life studies (or Supportive Care studies) explore ways to improve comfort and the quality of life for individuals with a chronic illness.  

OTHER NAME(S):

NOTE(S): 
StudyProtocolVersion.purposeStatement, StudyProtocolVersion.primaryPurposeTypeCode and StudyObjective may sound similar in meaning but are distinct concepts in BRIDG. StudyProtocolVersion.purposeStatement, which is an broad explanation of why a study is being conducted (e.g. determine efficacy of a drug or procedure), differs from StudyProtocolVersion.primaryPurposeTypeCode which is a classification of the purpose or intent of the study (e.g. Prevention, Treatment, Quality of Life), and that differs from StudyObjective, which describes in a specific and measurable way what the study hopes to accomplish (e.g. extend life of subjects at least 3 years, reduce frequency of symptoms)."	ICDC team	"There are lots of ways to classify the type of a clinical study - this mapping shows one possibility, but there are also phase code, design configuration, therapeutic area, etc. - which way is this classifying?"
study	date_of_iacuc_approval	Property																																																"Study > StudyProtocol > StudyProtocolVersion > StudySiteProtocolVersionRelationship > StudySiteOversightStatus.reviewBoardProcessDate WHERE StudySiteOversightStatus > OversightCommittee.typeCode = ""IACUC"""	StudySiteOversightStatus	reviewBoardProcessDate	Attrib	TS.DATETIME	0..1	"DEFINITION:
The date (and time) on which the Institutional Review Board (IRB) determined the status of this study protocol for execution at this site.

EXAMPLE(S):

OTHER NAME(S):
Review Board Approval Date

NOTE(S):"		Assuming IACUC = Institutional Animal Care and Use Committee and that this would be considered an oversight committee that would approve the study similar to IRBs do for human studies.
study	dates_of_conduct	Property																																																Study > StudyConduct.dateRange	StudyConduct	dateRange	Attrib	IVL<TS.DATE.FULL>	0..1	"DEFINITION:
Specifies the period of time over which the project was executed.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
May specify the start and/or end or duration. 
For the StudyConduct subclass, this attribute can be derived from the StudyOverallStatus.date values where StudyOverallStatus.code = ""Study Activated"" and ""Study Completed""."		Study and StudyConduct inherit a relationship and attributes from their parent classes.
study	member_of > program	Relation																																																"Study > ProjectRelationship WHERE ProjectRelationship > ClinicalDevelopmentPlan [program] AND ProjectRelationship.typeCode = ""member of program"""	ProjectRelationship		Class			"DEFINITION:
Specifies the link between one project and another.

EXAMPLE(S):

OTHER NAME(S): 

NOTE(S):"	ICDC team	"Is this meant to represent a collection of studies that are researching related topics, e.g. a Clinical Development Plan (An ordered program of clinical trials, each with specific objectives. This plan describes the collection of clinical studies that are to be performed in sequence, or in parallel, with a particular active substance, device, procedure, or treatment strategy, typically with the intention of submitting them as part of an application for a marketing authorization. (Adapted from ICH E8, E9))? Need more information"
study	of_study > study_site	Relation																																																Study > StudyConduct > StudySite	StudySite	executedStudyConduct(StudyConduct)	Assoc		0..1	"DESCRIPTION:
Each StudySite might execute one StudyConduct.  Each StudyConduct might be executed at one or more StudySite.

DEFINITION:

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
"	ICDC team	"Wouldn't this be a one-to-many relationship between study and site?  And wouldn't it be on a case by case basis, i.e. each case is registered on the study by one of many sites recruiting for the study and that case's data is reported by that site? 
From a study planning perspective, BRIDG can represent the stites that have been recruited to run the study but are there some connections missing in ICDC between case and site?"
study_arm		Node																																																Study > StudyProtocol > StudyProtocolVersion > Arm	Arm		Class			"DEFINITION:
A path through the study which describes what activities the study subject or experimental unit will be involved in as they pass through the study.

EXAMPLE(S):
A study could have 2 arms named IV-Oral and Oral-IV.  The name IV-Oral reflects a path that passes through IV treatment, then Oral treatment.

OTHER NAME(S):
Group [CTRR Observational Studies]

NOTE(S):
An Arm is typically equivalent to a treatment group in a parallel design study. Generally, each subject is assigned to an arm, and the design of the study is reflected in the number and composition of the individual arms. This intended path through which the subject progresses in a study is composed of time point events (study cell) for each epoch of the study. Each time point event, in turn, has a pattern of child time points through which the subject would pass. This planned path thus describes how subjects assigned to the arm will be treated."		
study_arm	arm	Property																																																Study > StudyProtocol > StudyProtocolVersion > Arm.name(SC).value	Arm	name	Attrib	SC	0..1	"DEFINITION:
The text and/or code that identifies the arm.

EXAMPLE(S):
ÒTreatment AÓ with an optional code ÒAÓ

OTHER NAME(S):

NOTE(S):
This value is at minimum a string with an optional code attached.  The codes are likely to be local to the study rather than a standard of any kind."	ICDC team	"Is this the name of the arm?

The SC data type is a string with an optional code - is the code a good fit for the TAC?"
study_arm	arm_description	Property																																																Study > StudyProtocol > StudyProtocolVersion > Arm.description	Arm	description	Attrib	ST	0..1	"DEFINITION:
The textual representation of the arm. This is a description of the pathway followed by all subjects, study subjects, or experimental units in a particular treatment regimen.

EXAMPLE(S):
Study subjects receive Drug X
Experimental units receive Placebo
Study subjects receive drug A IV in the first phase, drug B Oral in the second phase

OTHER NAME(S):

NOTE(S):
This description should point out what is different between the Arms, if there is more than one Arm. "		
study_arm	ctep_treatment_assignment_code	Property																																																Study > StudyProtocol > StudyProtocolVersion > Arm.name(SC).code	Arm	name	Attrib	SC	0..1	"DEFINITION:
The text and/or code that identifies the arm.

EXAMPLE(S):
ÒTreatment AÓ with an optional code ÒAÓ

OTHER NAME(S):

NOTE(S):
This value is at minimum a string with an optional code attached.  The codes are likely to be local to the study rather than a standard of any kind."	ICDC team	"Is this another name for the arm?   Oddly, BRIDG doesn't have a mapping for this concept though I think we've run into it before - perhaps it was mapped out of scope or implementation specific before.  If this mapping is not correct, it might be a GAP.

The SC data type is a string with an optional code - is the code a good fit for the TAC?"
study_arm	member_of > study	Relation																																																Study > StudyProtocol > StudyProtocolVersion > Arm	Arm	subdividedStudyProtocolVersion(StudyProtocolVersion)	Assoc		1	"DESCRIPTION:
Each Arm always is a division of one StudyProtocolVersion. Each StudyProtocolVersion might be divided into one or more Arm.

DEFINITION:

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):

"		This mapping path sort of traverses the association in the inverse direction from how it's defined in the model but that's OK since BRIDG associations are designed to do that.
study_site		Node																																																Study > StudyConduct > StudySite	StudySite		Class			"DEFINITION:
A facility in which study activities are conducted. 

EXAMPLE(S):
The site where the study subject encounter occurs, or the site of the Investigator.

OTHER NAME(S):

NOTE(S):"		See comments on study.of_study > study_site.  The mapping path here assumes the simple connection represented above but I wonder if something more specific is needed such as a connection to the case/enrollment/data - BRIDG has support for more nuanced semantics related to the study site.
study_site	registering_institution	Property																																																StudyProtocol > StudyProtocolVersion > StudySiteProtocolVersionRelationship > StudySite > Organization.name	Organization	name	Attrib	DSET<ON>	0..*	"DEFINITION:
A non-unique textual identifier for the organization.

EXAMPLE(S):
St. Marys Hospital; US National Cancer Institute (NCI); CDISC; HL7, ACME Corporation, Eastern Cooperative Oncology Group

OTHER NAME(S):

NOTE(S):"	ICDC team	Q:  Is this the same as the employer of the registering veterinarian?  Is this essentially the name of the organization running the site?  How does it differ from site_short_name - is it just the long name?
study_site	site_short_name	Property																																																StudyProtocol > StudyProtocolVersion > StudySiteProtocolVersionRelationship > StudySite > Organization.name	Organization	name	Attrib	DSET<ON>	0..*	"DEFINITION:
A non-unique textual identifier for the organization.

EXAMPLE(S):
St. Marys Hospital; US National Cancer Institute (NCI); CDISC; HL7, ACME Corporation, Eastern Cooperative Oncology Group

OTHER NAME(S):

NOTE(S):"	ICDC team	Not sure which (registering_institution or site_short_name) maps best to the organizatoin name - I suspect at least one of them is the wrong mapping and might indicate a new semantic for BRIDG.
study_site	veterinary_medical_center	Property																																																"Study > StudyConduct > StudySite > Organization > OrganizationRelationship > Organization.name WHERE OrganizationRelationship.typeCode = ""part of"" "	Organization	name	Attrib	DSET<ON>	0..*	"DEFINITION:
A non-unique textual identifier for the organization.

EXAMPLE(S):
St. Marys Hospital; US National Cancer Institute (NCI); CDISC; HL7, ACME Corporation, Eastern Cooperative Oncology Group

OTHER NAME(S):

NOTE(S):"	ICDC team	Q:  What is the relationship between site and veterinary medical center?  What are the roles of these?
visit		Node																																																"StudySubject > PerformedActivity WHERE PerformedActivity > PlannedActivity > StudyActivity > DefinedSubjectActivityGroup.nameCode = ""visit"""	PerformedActivity		Class			"DEFINITION:
An activity that is successfully or unsuccessfully completed. 

EXAMPLE(S):
CBC performed on a specific StudySubject on a given day.

A scheduled blood draw that is missed by a specific ExperimentalUnit on a given day.

Generating an Anatomic Pathology Structured Report

Taking a history and physical

Performing surgery

Doing a biopsy

Diagnosing a disease

Administering a drug

Making an entry in a patient diary

OTHER NAME(S):

NOTE(S):"		"Could alternatively represent a visit as an PerformedEncounter, but it may be that an encounter is meant to be a part of a visit, at least in terms of human clinical trials, so we're keeping it simple as a subject activity group which is the generic structure in BRIDG for things like visit, cycle, course, etc."
visit	visit_date	Property																																																"StudySubject > PerformedActivity.dateRange WHERE PerformedActivity > PlannedActivity > StudyActivity > DefinedSubjectActivityGroup.nameCode = ""visit"""	PerformedActivity	dateRange	Attrib	IVL<TS.DATETIME>	0..1	"DEFINITION:
The date and time span when this activity began and ended.

EXAMPLE(S):
The date and time when a sample is taken from the subject. 

A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm.

OTHER NAME(S):

NOTE(S):
Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred.

The date range is an interval (IVL) data type, meaning it has a beginning (low) and end (high) values. It is also a datetime (TS.DATETIME) data type, meaning the beginning date and the end date can have uncertain values (e.g., a range). For example, if a subject was diagnosed with leukemia sometime in 2009 and that subject had a transplant (substance administration) sometime in 2010. We can surmise that the subject must have had a preparative regimen sometime between those times. Therefore the preparative regimen activity would have a beginning (low) date range of between 2009-01-01 and 2009-12-31; and an ending (high) date range of between 2010-01-01 and 2010-12-31. The precise data type mappings would be:
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.low = 2009-01-01
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.high = 2009-12-31
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.low = 2010-01-01
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.high = 2010-12-31

[Note that times are left out of the example to keep it as simple as possible.]"		
visit	visit_number	Property																																																"StudySubject > PerformedActivity > PlannedActivity.name WHERE PlannedActivity > StudyActivity > DefinedSubjectActivityGroup.nameCode = ""visit"""	PlannedActivity	name	Attrib	ST	0..1	"DEFINITION:
A non-unique textual identifier for the planned activity.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
"		"This could be interpreted a couple ways at least, either as the number (functioning as a label or name) according to the protocol, or it could have to do with repeating activities.  This mapping assumes the former."
visit	of_case > case	Relation																																																PerformedActivity [visit] > StudySubject	Activity	involvedSubject(Subject)	Assoc		0..1	"Activity [involvingActivity] (0..*) be participated in by / participate in (0..1) [involvedSubject] Subject
DESCRIPTION:
Each Activity might be participated in by one Subject. Each Subject might participate in one or more Activity.

DEFINITION:

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
"		
visit	of_cycle > cycle	Relation																																																"PerformedActivity [visit] > PerformedActivityRelationship WHERE PerformedActivityRelationship > PerformedActivity [cycle] AND PerformedActivityRelationship.typeCode = ""component"""	PerformedActivityRelationship		Class			"DEFINITION:
A reference from an activity to another activity or an external document. 

EXAMPLE(S):
An unplanned substance administration occurs as part of a planned encounter.

A planned substance administration occurs as part of an encounter that is different than the one in which it was originally planned.

An unplanned encounter contains a number of activities.

A reference from an observation to a concerning molecular pathology or genetic testing report

OTHER NAME(S):

NOTE(S):
Using this association to represent composition is particularly relevant when one or both of the activities are not planned as the composition relationship can't be established using the normal PlannedCompositionRelationship or DefinedCompositionRelationship."		
visit	next > visit	Relation																																																"PerformedActivity [visit] > PerformedActivityRelationship WHERE PerformedActivityRelationship > PerformedActivity [next visit] AND PerformedActivityRelationship.typeCode = ""is followed by"""	PerformedActivityRelationship		Class			"DEFINITION:
A reference from an activity to another activity or an external document. 

EXAMPLE(S):
An unplanned substance administration occurs as part of a planned encounter.

A planned substance administration occurs as part of an encounter that is different than the one in which it was originally planned.

An unplanned encounter contains a number of activities.

A reference from an observation to a concerning molecular pathology or genetic testing report

OTHER NAME(S):

NOTE(S):
Using this association to represent composition is particularly relevant when one or both of the activities are not planned as the composition relationship can't be established using the normal PlannedCompositionRelationship or DefinedCompositionRelationship."		
vital_signs		Node																																																"StudySubject > PerformedObservation WHERE PerformedObservation > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"""	PerformedObservation		Class			"DEFINITION:
The completed action of observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of a subject.

EXAMPLE(S):
lab test, taking vital signs, physical exam, specimen quality review, obtaining DNA sequence, genotyping a genetic variant, measuring the pH of a solution

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  Should any of these vital signs be represented as a subtype of PerfObsRes?  Show slides for discussion

Note that this mapping represents the collecting of vital signs as a whole as a composite observation."
vital_signs	assessment_timepoint	Property																																																"StudySubject > PerformedObservation [vital signs] > PlannedActivity [#1] > PlannedCompositionRelationship > PlannedActivity.name [#2] WHERE PlannedActivity [#1] > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PlannedActivity [#2] > StudyActivity > DefinedActivity.nameCode = ""timepoint"""	PlannedActivity	name	Attrib	ST	0..1	"DEFINITION:
A non-unique textual identifier for the planned activity.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):"		"This mapping assumes that the collection of vital signs is one of several activites occurring at this timepoint and that timepoints are defined in the context of the protocol, therefore this is the name of the planned activity that has as a component the vital signs collection and that typically captures the relative timing of the timepoint in the context of the trial."
vital_signs	body_surface_area	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""body surface area"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	body_temperature	Property																																																"StudySubject > PerformedObservation [#1] > PerformedActivityRelationship > PerformedObservation [#2] > PerformedObservationResult.value WHERE PerformedObservation [#1] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""collect vital signs"" AND PerformedActivityRelationsihp.typeCode = ""composition"" AND PerformedObservation [#2] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""body temperature"""	PerformedObservationResult	value	Attrib	ANY	1...1	"DEFINITION:
Data or information that is determined by an act of observation.

EXAMPLE(S):
The result of a lab test, physical finding, self-reported symptom.

The adverse event term code.

OTHER NAME(S):

NOTE(S):"		
vital_signs	crf_id	Property																																																							ICDC team	Q:  Is this a CRF specific to only vital signs or is it a section on another CRF?
